tconst	averageRating	numVotes
tt0003015	4.5	38
tt0003016	5.5	71
tt0003022	5.4	48
tt0003035	6.1	8
tt0003037	7.0	1313
tt0003044	5.5	14
tt0003046	6.8	48
tt0003054	5.7	11
tt0003057	5.3	7
tt0003059	5.9	28
tt0003065	5.6	77
tt0003073	4.9	28
tt0003075	6.1	17
tt0003078	7.0	11
tt0003083	4.0	6
tt0003093	6.1	11
tt0003102	6.4	95
tt0003104	5.7	245
tt0003106	5.6	72
tt0003112	6.4	7
tt0003131	6.6	120
tt0003133	5.7	12
tt0003156	5.6	10
tt0003158	6.0	11
tt0003159	5.7	19
tt0003165	7.0	1015
tt0003167	5.7	178
tt0003170	6.4	703
tt0003177	4.5	114
tt0003207	4.8	5
tt0003208	4.2	5
tt0003212	5.2	13
tt0003214	6.3	208
tt0003215	5.7	10
tt0003226	5.2	9
tt0003228	5.8	5
tt0003235	5.7	18
tt0003238	5.4	107
tt0003241	4.6	8
tt0003242	8.1	10
tt0003249	6.9	10
tt0003265	4.5	62
tt0003278	7.4	10
tt0003288	5.8	13
tt0003301	5.7	31
tt0003309	5.1	18
tt0003310	5.6	34
tt0003311	6.2	310
tt0003316	6.9	9
tt0003317	7.3	13
tt0003323	6.5	20
tt0003330	6.2	85
tt0003337	5.6	29
tt0003345	5.8	13
tt0003355	4.8	8
tt0003360	5.5	83
tt0003362	5.2	11
tt0003365	4.7	7
tt0003379	3.8	8
tt0003386	7.7	10
tt0003399	5.0	232
tt0003401	5.0	10
tt0003410	5.8	5
tt0003417	5.0	26
tt0003419	6.5	1698
tt0003424	7.3	1203
tt0003427	5.8	25
tt0003436	5.6	65
tt0003438	5.8	19
tt0003441	6.0	10
tt0003442	5.0	9
tt0003451	5.3	7
tt0003454	5.1	7
tt0003460	6.7	50
tt0003468	4.2	22
tt0003471	6.0	536
tt0003484	6.0	5
tt0003489	6.2	464
tt0003497	5.8	11
tt0003499	7.3	17
tt0003500	6.8	6
tt0003502	5.6	17
tt0003508	5.9	7
tt0003512	5.1	117
tt0003516	5.1	35
tt0003526	5.9	26
tt0003536	4.8	8
tt0003540	5.4	24
tt0003545	5.3	13
tt0003565	6.2	19
tt0003578	5.9	8
tt0003584	6.9	12
tt0003585	7.0	10
tt0003587	5.7	18
tt0003588	5.4	7
tt0003589	6.8	8
tt0003590	7.4	5
tt0003591	6.4	9
tt0003595	4.1	10
tt0003596	6.2	42
tt0003598	5.0	8
tt0003599	7.0	6
tt0003600	6.4	10
tt0003609	5.2	6
tt0003615	5.8	106
tt0003617	3.1	11
tt0003618	6.8	20
tt0003625	5.6	14
tt0003630	5.4	16
tt0003632	6.3	6
tt0003637	6.5	370
tt0003638	7.0	7
tt0003641	5.5	8
tt0003643	6.5	1078
tt0003657	6.6	132
tt0003662	6.1	711
tt0003665	6.3	49
tt0003668	5.7	11
tt0003670	6.6	20
tt0003675	6.5	10
tt0003679	5.5	1337
tt0003692	6.8	9
tt0003698	6.5	30
tt0003699	4.7	21
tt0003724	6.4	14
tt0003731	4.8	10
tt0003733	4.8	917
tt0003734	5.3	206
tt0003735	5.7	19
tt0003740	7.1	2925
tt0003743	5.5	29
tt0003750	5.1	8
tt0003751	5.9	36
tt0003758	5.9	1124
tt0003760	5.8	778
tt0003772	6.1	923
tt0003777	4.9	12
tt0003803	6.8	26
tt0003805	5.5	1095
tt0003813	4.9	73
tt0003816	4.9	9
tt0003819	7.3	16
tt0003823	7.1	34
tt0003828	5.8	18
tt0003838	6.1	17
tt0003839	6.6	294
tt0003854	3.7	19
tt0003855	6.5	71
tt0003860	5.0	72
tt0003863	6.0	854
tt0003869	5.8	9
tt0003876	6.0	36
tt0003883	7.5	293
tt0003884	6.8	72
tt0003886	6.6	8
tt0003890	5.9	15
tt0003897	6.5	48
tt0003923	5.2	873
tt0003930	6.9	1131
tt0003934	5.5	797
tt0003943	4.6	34
tt0003948	4.2	16
tt0003949	5.2	153
tt0003952	6.9	905
tt0003960	5.6	19
tt0003961	5.7	1289
tt0003965	7.0	13
tt0003969	5.3	180
tt0003972	4.5	6
tt0003973	5.8	187
tt0003978	4.3	6
tt0003980	5.6	7
tt0003982	5.0	6
tt0003996	6.7	10
tt0003998	6.0	26
tt0004002	6.3	20
tt0004007	5.7	667
tt0004008	7.2	2810
tt0004011	5.6	715
tt0004013	5.2	18
tt0004016	4.6	5
tt0004022	6.3	38
tt0004026	6.8	1022
tt0004027	5.9	10
tt0004028	4.0	18
tt0004030	8.7	10
tt0004039	5.5	103
tt0004052	6.9	80
tt0004057	6.3	7
tt0004060	5.5	95
tt0004064	5.7	12
tt0004065	5.6	36
tt0004066	7.0	473
tt0004074	5.8	200
tt0004091	5.1	909
tt0004099	5.2	408
tt0004100	6.0	817
tt0004101	6.0	1044
tt0004102	5.3	717
tt0004108	6.3	679
tt0004121	5.4	54
tt0004125	3.2	6
tt0004134	6.6	440
tt0004146	7.1	11
tt0004150	5.8	388
tt0004154	4.9	7
tt0004164	2.9	21
tt0004167	6.6	7
tt0004168	5.2	10
tt0004176	6.8	5
tt0004179	5.1	19
tt0004181	6.1	1212
tt0004182	6.9	46
tt0004189	5.8	2516
tt0004193	4.6	29
tt0004194	5.8	1063
tt0004196	5.6	34
tt0004199	4.7	15
tt0004205	6.7	6
tt0004207	5.2	10
tt0004209	6.5	40
tt0004210	5.8	1224
tt0004212	5.5	186
tt0004223	6.5	38
tt0004229	8.2	5
tt0004235	5.5	12
tt0004238	6.0	8
tt0004243	4.3	36
tt0004248	5.8	6
tt0004249	4.9	7
tt0004253	6.4	9
tt0004260	7.1	8
tt0004268	4.3	13
tt0004272	5.9	8
tt0004277	5.7	736
tt0004279	5.6	289
tt0004280	5.5	796
tt0004282	5.7	1043
tt0004284	5.6	1300
tt0004286	5.2	267
tt0004288	5.5	1699
tt0004294	7.0	5
tt0004295	7.8	25
tt0004307	6.0	6
tt0004311	6.0	1142
tt0004313	4.9	11
tt0004316	5.9	21
tt0004319	4.9	13
tt0004323	6.6	5
tt0004325	5.4	13
tt0004328	5.4	15
tt0004336	5.6	20
tt0004345	3.6	5
tt0004363	6.8	8
tt0004367	6.0	9
tt0004369	6.1	17
tt0004371	6.8	9
tt0004374	4.2	8
tt0004381	1.8	11
tt0004384	4.9	8
tt0004387	5.6	19
tt0004390	6.0	76
tt0004391	6.1	28
tt0004393	6.7	87
tt0004395	6.1	834
tt0004398	1.5	10
tt0004399	6.4	14
tt0004403	6.9	12
tt0004408	5.4	88
tt0004413	6.4	254
tt0004415	5.4	10
tt0004426	6.1	8
tt0004442	4.8	36
tt0004457	5.5	371
tt0004465	6.3	928
tt0004475	5.0	16
tt0004499	5.8	663
tt0004518	5.1	888
tt0004525	5.8	32
tt0004536	5.4	19
tt0004537	5.4	15
tt0004545	3.0	22
tt0004546	6.3	1344
tt0004555	6.1	36
tt0004558	5.1	10
tt0004562	5.8	21
tt0004571	6.1	17
tt0004573	5.9	8
tt0004593	6.2	33
tt0004600	6.8	30
tt0004630	6.4	49
tt0004635	5.7	855
tt0004637	5.4	740
tt0004643	4.7	7
tt0004646	5.8	8
tt0004651	5.3	6
tt0004662	6.1	18
tt0004670	5.3	1048
tt0004674	7.1	32
tt0004681	6.2	167
tt0004691	4.4	27
tt0004693	5.5	861
tt0004707	6.3	3204
tt0004712	6.3	161
tt0004727	1.5	11
tt0004728	3.4	12
tt0004730	8.0	162
tt0004736	5.8	1043
tt0004740	5.3	13
tt0004743	5.2	100
tt0004757	6.9	7
tt0004766	5.5	167
tt0004792	6.3	10
tt0004821	8.7	6
tt0004825	6.4	224
tt0004832	7.5	6
tt0004836	5.0	61
tt0004837	6.7	14
tt0004838	5.7	133
tt0004846	5.3	23
tt0004847	4.6	14
tt0004849	6.6	28
tt0004853	7.6	12
tt0004866	3.9	7
tt0004869	4.7	16
tt0004870	5.1	60
tt0004872	6.7	199
tt0004873	6.1	365
tt0004887	4.9	25
tt0004888	5.0	33
tt0004889	5.7	24
tt0004891	6.0	8
tt0004897	4.3	7
tt0004905	5.6	25
tt0004907	7.4	23
tt0004908	5.8	15
tt0004913	5.3	6
tt0004923	8.2	5
tt0004936	6.7	1659
tt0004942	3.3	6
tt0004961	6.3	9
tt0004968	4.7	17
tt0004971	5.5	112
tt0004972	6.4	21289
tt0004974	3.0	9
tt0005003	6.0	6
tt0005005	6.2	15
tt0005026	5.6	32
tt0005034	6.0	8
tt0005040	6.8	8
tt0005041	6.7	47
tt0005044	5.8	1458
tt0005046	7.6	5
tt0005047	5.3	37
tt0005049	7.0	6
tt0005050	5.3	7
tt0005053	6.5	15
tt0005054	6.5	20
tt0005059	6.4	70
tt0005060	6.4	877
tt0005061	4.8	16
tt0005062	4.8	9
tt0005068	5.3	29
tt0005074	6.8	1961
tt0005076	6.7	42
tt0005077	6.0	1383
tt0005078	6.6	2250
tt0005084	6.6	74
tt0005087	4.0	9
tt0005098	4.0	8
tt0005108	4.9	16
tt0005114	5.1	66
tt0005124	6.0	6
tt0005147	5.3	102
tt0005149	6.0	228
tt0005160	5.0	7
tt0005161	6.0	11
tt0005163	6.7	12
tt0005172	6.2	12
tt0005179	5.5	22
tt0005180	7.3	15
tt0005190	7.4	11
tt0005192	6.5	8
tt0005193	7.1	7
tt0005195	4.8	11
tt0005196	7.4	31
tt0005198	6.1	268
tt0005199	5.5	84
tt0005200	6.8	26
tt0005204	5.9	98
tt0005205	5.2	108
tt0005208	7.0	8
tt0005209	5.7	9
tt0005211	3.8	6
tt0005214	5.1	18
tt0005220	5.7	125
tt0005228	6.1	11
tt0005231	2.9	17
tt0005232	7.7	6
tt0005235	4.6	5
tt0005246	6.2	85
tt0005250	6.7	6
tt0005302	6.2	40
tt0005309	5.7	172
tt0005310	5.7	223
tt0005312	5.6	143
tt0005313	6.0	222
tt0005314	5.6	236
tt0005315	6.1	183
tt0005316	5.9	70
tt0005317	6.2	321
tt0005336	5.4	301
tt0005339	5.8	754
tt0005352	5.7	7
tt0005353	7.3	26
tt0005354	5.6	149
tt0005363	6.8	10
tt0005368	5.3	9
tt0005377	6.3	11
tt0005381	5.5	23
tt0005384	7.1	19
tt0005393	5.4	27
tt0005402	6.4	177
tt0005411	2.0	9
tt0005414	6.8	213
tt0005419	7.2	6
tt0005431	6.0	9
tt0005435	4.2	9
tt0005436	5.2	105
tt0005437	4.8	35
tt0005443	5.0	53
tt0005444	5.2	88
tt0005446	6.6	21
tt0005458	7.7	9
tt0005460	5.3	44
tt0005475	4.7	68
tt0005481	6.2	9
tt0005482	4.9	8
tt0005488	5.9	7
tt0005489	6.2	1536
tt0005490	6.3	6
tt0005496	7.2	6
tt0005502	5.6	11
tt0005513	3.8	16
tt0005514	3.6	16
tt0005522	6.2	22
tt0005529	6.8	261
tt0005535	7.1	24
tt0005542	5.7	1326
tt0005545	7.9	10
tt0005547	4.6	5
tt0005551	7.1	18
tt0005553	4.1	9
tt0005556	6.1	10
tt0005557	6.6	284
tt0005561	7.7	6
tt0005562	3.8	14
tt0005566	6.1	8
tt0005571	6.0	1073
tt0005574	6.8	20
tt0005579	6.1	15
tt0005582	5.5	8
tt0005586	6.5	24
tt0005589	6.2	15
tt0005590	6.3	59
tt0005592	6.5	8
tt0005600	5.6	41
tt0005604	5.4	10
tt0005613	6.2	8
tt0005615	6.8	25
tt0005621	7.1	38
tt0005622	6.7	141
tt0005644	7.0	8
tt0005654	5.2	124
tt0005656	5.6	32
tt0005660	5.2	108
tt0005661	6.1	101
tt0005663	6.2	6
tt0005667	1.1	10
tt0005674	5.2	18
tt0005675	5.5	86
tt0005676	5.9	198
tt0005677	5.9	197
tt0005678	5.9	212
tt0005679	5.3	176
tt0005680	6.0	95
tt0005682	5.4	53
tt0005683	6.0	34
tt0005700	5.9	15
tt0005703	5.4	63
tt0005719	5.6	134
tt0005731	5.9	32
tt0005733	6.2	6
tt0005739	6.7	13
tt0005746	5.0	8
tt0005753	5.2	89
tt0005756	7.1	10
tt0005758	7.5	13
tt0005771	6.5	10
tt0005772	5.9	8
tt0005774	5.6	10
tt0005780	7.4	8
tt0005802	1.7	10
tt0005808	5.2	17
tt0005809	6.1	300
tt0005810	6.0	1443
tt0005811	5.9	7
tt0005812	6.5	1622
tt0005823	7.0	21
tt0005831	7.0	8
tt0005832	5.8	41
tt0005838	4.1	26
tt0005845	5.9	20
tt0005864	5.7	160
tt0005869	4.8	6
tt0005871	7.0	8
tt0005875	5.6	35
tt0005878	4.8	6
tt0005879	7.3	9
tt0005891	5.0	86
tt0005901	5.1	7
tt0005905	6.8	12
tt0005910	5.6	913
tt0005915	6.3	37
tt0005916	7.0	773
tt0005928	5.2	18
tt0005930	5.3	9
tt0005931	6.7	20
tt0005939	5.1	16
tt0005945	8.1	19
tt0005951	6.9	562
tt0005955	5.6	78
tt0005956	8.5	6
tt0005960	6.8	1072
tt0005962	6.2	30
tt0005974	6.9	12
tt0005978	4.8	16
tt0005984	6.9	10
tt0005987	6.8	6
tt0005992	6.2	20
tt0005994	7.4	8
tt0005997	5.6	10
tt0005998	4.9	11
tt0005999	5.0	14
tt0006007	7.0	8
tt0006008	6.3	21
tt0006026	5.3	48
tt0006032	6.3	1262
tt0006036	5.6	5
tt0006041	6.5	6
tt0006062	5.2	16
tt0006063	4.2	10
tt0006079	6.0	5
tt0006088	5.7	6
tt0006101	7.5	10
tt0006102	5.4	44
tt0006115	5.3	139
tt0006119	6.9	12
tt0006128	6.4	5
tt0006134	5.8	16
tt0006140	5.8	6
tt0006144	2.5	13
tt0006145	5.4	174
tt0006150	4.8	27
tt0006157	3.9	14
tt0006158	5.8	6
tt0006160	8.4	24
tt0006177	7.0	2823
tt0006182	6.1	80
tt0006201	2.4	14
tt0006202	5.0	8
tt0006204	6.1	7
tt0006206	7.3	4014
tt0006210	5.9	8
tt0006213	3.0	15
tt0006215	5.2	39
tt0006217	7.0	5
tt0006238	7.2	24
tt0006241	7.2	15
tt0006243	5.3	10
tt0006258	5.7	28
tt0006262	5.8	67
tt0006276	6.8	16
tt0006279	1.1	10
tt0006280	1.1	10
tt0006283	6.8	15
tt0006291	7.6	14
tt0006293	5.3	23
tt0006296	5.4	126
tt0006299	7.3	9
tt0006309	6.5	1508
tt0006313	6.3	1380
tt0006318	5.3	12
tt0006327	5.9	146
tt0006331	5.9	7
tt0006333	6.2	1469
tt0006339	4.7	15
tt0006343	5.2	8
tt0006349	5.9	224
tt0006350	4.9	10
tt0006354	5.3	31
tt0006357	6.4	63
tt0006358	7.0	11
tt0006359	6.1	66
tt0006363	6.7	10
tt0006373	6.5	11
tt0006375	7.2	12
tt0006385	6.7	10
tt0006386	6.5	29
tt0006397	5.7	36
tt0006399	5.7	46
tt0006402	6.0	6
tt0006405	6.8	348
tt0006409	7.8	52
tt0006413	5.6	7
tt0006414	7.0	2274
tt0006419	4.7	9
tt0006426	5.2	12
tt0006436	5.8	10
tt0006437	6.8	12
tt0006444	5.5	44
tt0006446	5.3	43
tt0006449	5.5	101
tt0006451	5.9	45
tt0006453	4.6	16
tt0006454	6.0	16
tt0006455	5.7	42
tt0006456	7.0	16
tt0006457	5.5	20
tt0006481	6.1	49
tt0006482	6.5	75
tt0006484	4.3	6
tt0006489	5.4	16
tt0006494	6.1	140
tt0006505	7.0	9
tt0006508	7.3	38
tt0006509	4.5	557
tt0006511	5.9	47
tt0006517	6.0	267
tt0006547	7.8	72
tt0006548	6.7	1862
tt0006552	5.8	6
tt0006553	6.4	5
tt0006562	6.0	143
tt0006564	5.8	52
tt0006568	7.2	29
tt0006570	5.9	7
tt0006580	5.0	8
tt0006588	6.2	6
tt0006589	6.7	119
tt0006592	6.2	53
tt0006593	4.9	58
tt0006598	6.0	7
tt0006600	4.4	15
tt0006601	4.5	8
tt0006603	6.0	5
tt0006614	6.4	86
tt0006617	6.1	191
tt0006621	5.9	15
tt0006623	5.2	6
tt0006631	6.2	12
tt0006636	4.4	5
tt0006637	6.6	9
tt0006641	4.0	7
tt0006645	5.1	15
tt0006653	6.5	11
tt0006664	5.2	31
tt0006666	6.5	21
tt0006668	6.7	380
tt0006673	4.4	14
tt0006679	4.9	9
tt0006684	6.6	2153
tt0006688	6.3	136
tt0006689	6.6	1990
tt0006692	4.8	9
tt0006699	5.7	11
tt0006703	5.8	43
tt0006706	6.0	17
tt0006713	6.1	17
tt0006726	6.2	17
tt0006731	5.2	607
tt0006736	6.6	137
tt0006745	5.7	475
tt0006751	6.4	37
tt0006753	6.6	130
tt0006761	6.2	42
tt0006764	6.3	224
tt0006766	6.6	7
tt0006770	6.4	8
tt0006773	6.2	26
tt0006780	6.8	809
tt0006782	4.6	81
tt0006796	5.9	13
tt0006801	5.5	143
tt0006803	6.7	6
tt0006809	5.9	121
tt0006813	6.8	26
tt0006819	6.4	31
tt0006820	6.1	73
tt0006826	5.5	835
tt0006829	4.7	7
tt0006831	5.9	9
tt0006835	4.2	20
tt0006836	2.1	10
tt0006843	3.8	5
tt0006846	6.1	16
tt0006847	6.2	9
tt0006859	7.2	15
tt0006861	6.4	42
tt0006863	6.0	8
tt0006864	7.8	13389
tt0006867	6.3	21
tt0006874	7.0	8
tt0006886	7.4	836
tt0006893	4.3	15
tt0006895	5.6	62
tt0006902	5.8	39
tt0006913	6.1	12
tt0006914	5.7	24
tt0006917	3.7	12
tt0006932	6.7	26
tt0006942	7.0	13
tt0006943	5.7	18
tt0006952	4.6	22
tt0006963	4.0	43
tt0006978	5.2	242
tt0006991	4.0	14
tt0006995	6.3	15
tt0006997	6.2	52
tt0007003	5.5	70
tt0007005	5.6	15
tt0007009	4.2	8
tt0007012	5.2	16
tt0007023	4.8	12
tt0007031	6.6	59
tt0007034	7.8	10
tt0007038	6.8	10
tt0007042	4.2	6
tt0007047	6.0	564
tt0007049	6.5	49
tt0007061	4.6	7
tt0007070	4.9	7
tt0007098	6.0	81
tt0007100	6.7	23
tt0007107	6.1	9
tt0007108	6.9	799
tt0007110	6.8	13
tt0007111	6.1	8
tt0007116	6.2	13
tt0007117	5.1	9
tt0007118	7.0	27
tt0007120	7.0	15
tt0007136	6.1	49
tt0007142	6.6	17
tt0007145	7.1	2731
tt0007146	6.0	8
tt0007151	7.8	36
tt0007160	7.4	8
tt0007162	7.1	2873
tt0007167	4.9	14
tt0007177	4.5	94
tt0007183	7.0	590
tt0007184	5.6	8
tt0007188	6.1	14
tt0007194	6.5	1465
tt0007197	4.4	9
tt0007201	6.5	10
tt0007202	6.3	53
tt0007208	5.3	59
tt0007220	6.0	7
tt0007240	6.4	34
tt0007246	3.9	7
tt0007248	6.7	7
tt0007250	6.3	6
tt0007254	9.0	8
tt0007255	4.8	9
tt0007257	4.8	559
tt0007259	4.6	5
tt0007260	6.5	135
tt0007263	6.3	17
tt0007264	7.1	3070
tt0007271	5.7	6
tt0007272	6.6	11
tt0007278	6.3	11
tt0007279	5.3	24
tt0007297	6.3	14
tt0007308	4.9	10
tt0007309	5.6	174
tt0007313	5.7	9
tt0007317	5.3	6
tt0007338	6.4	298
tt0007340	6.6	213
tt0007353	5.8	12
tt0007361	6.3	343
tt0007367	5.2	503
tt0007368	6.5	76
tt0007375	2.8	13
tt0007380	8.2	5
tt0007407	6.1	10
tt0007410	5.0	8
tt0007413	5.7	83
tt0007422	6.0	22
tt0007433	6.7	460
tt0007439	5.4	132
tt0007453	7.1	23
tt0007454	5.8	25
tt0007459	6.6	89
tt0007462	6.7	13
tt0007464	5.5	11
tt0007473	7.0	15
tt0007476	5.3	902
tt0007486	8.6	5
tt0007491	5.8	10
tt0007498	6.4	10
tt0007499	3.0	8
tt0007506	6.0	8
tt0007507	6.9	2409
tt0007514	6.7	11
tt0007516	4.7	6
tt0007518	5.4	7
tt0007522	6.1	95
tt0007530	6.7	149
tt0007539	6.7	9
tt0007558	6.3	562
tt0007567	5.3	150
tt0007590	6.1	39
tt0007610	5.8	247
tt0007613	7.4	3354
tt0007614	6.6	10
tt0007617	5.6	87
tt0007618	6.6	11
tt0007620	5.4	25
tt0007624	5.6	125
tt0007626	4.6	11
tt0007646	6.8	39
tt0007647	6.5	6
tt0007669	6.4	12
tt0007673	5.3	10
tt0007678	6.7	7
tt0007679	5.1	8
tt0007684	6.0	7
tt0007686	6.6	133
tt0007698	5.1	47
tt0007699	5.4	14
tt0007702	6.9	22
tt0007709	5.3	105
tt0007711	8.0	35
tt0007715	5.6	41
tt0007718	6.1	37
tt0007720	6.0	129
tt0007725	4.2	11
tt0007726	5.7	15
tt0007728	5.7	40
tt0007730	6.1	42
tt0007755	6.0	450
tt0007761	6.2	1295
tt0007762	4.6	5
tt0007764	6.0	231
tt0007765	4.9	12
tt0007774	5.6	7
tt0007778	6.7	9
tt0007791	4.6	19
tt0007794	5.4	8
tt0007795	7.1	29
tt0007801	6.5	297
tt0007802	5.8	150
tt0007809	4.3	24
tt0007811	6.7	11
tt0007812	5.5	20
tt0007814	6.4	7
tt0007819	6.3	1412
tt0007825	6.5	36
tt0007832	7.2	2972
tt0007834	7.1	7
tt0007854	6.2	11
tt0007857	7.4	7
tt0007865	7.3	6
tt0007867	6.6	15
tt0007873	6.3	38
tt0007880	7.5	4530
tt0007903	6.9	10
tt0007910	7.0	40
tt0007927	6.6	14
tt0007931	7.2	20
tt0007933	5.7	6
tt0007942	5.0	23
tt0007952	7.0	7
tt0007956	6.0	65
tt0007958	6.1	17
tt0007963	6.9	7
tt0007983	6.2	115
tt0007984	4.8	13
tt0007986	5.9	12
tt0007992	6.7	43
tt0007998	6.8	17
tt0008004	6.3	6
tt0008010	5.9	8
tt0008011	6.1	130
tt0008022	4.7	10
tt0008024	6.7	23
tt0008029	5.8	16
tt0008031	5.2	9
tt0008036	6.6	10
tt0008039	4.9	13
tt0008041	6.6	15
tt0008047	4.2	6
tt0008060	5.5	71
tt0008072	5.7	14
tt0008075	6.5	21
tt0008086	5.9	64
tt0008091	6.0	7
tt0008099	5.8	90
tt0008100	6.5	571
tt0008112	6.0	852
tt0008122	6.8	32
tt0008130	6.0	5
tt0008133	7.7	6962
tt0008134	6.7	9
tt0008144	5.0	16
tt0008150	6.5	481
tt0008151	4.2	6
tt0008159	6.9	26
tt0008161	6.2	54
tt0008163	4.0	13
tt0008164	4.3	14
tt0008175	6.0	7
tt0008176	6.9	17
tt0008177	6.8	9
tt0008179	6.3	7
tt0008188	6.0	600
tt0008195	4.0	7
tt0008196	5.8	635
tt0008207	5.3	7
tt0008212	5.6	117
tt0008217	6.5	10
tt0008232	6.0	9
tt0008234	5.0	12
tt0008241	5.6	10
tt0008252	6.4	82
tt0008259	6.5	42
tt0008260	5.0	7
tt0008266	6.0	8
tt0008271	4.3	27
tt0008279	6.5	103
tt0008281	8.2	16
tt0008285	6.0	9
tt0008305	5.7	19
tt0008309	6.7	251
tt0008319	6.1	74
tt0008329	5.7	70
tt0008331	4.8	59
tt0008338	4.5	34
tt0008348	4.8	12
tt0008353	6.0	9
tt0008355	6.1	21
tt0008359	6.2	24
tt0008361	4.8	10
tt0008362	7.0	58
tt0008371	6.6	22
tt0008372	6.8	22
tt0008374	6.4	29
tt0008377	5.9	761
tt0008381	8.8	93
tt0008387	1.1	9
tt0008389	5.6	25
tt0008394	6.7	6
tt0008395	7.1	444
tt0008401	5.5	97
tt0008402	5.0	7
tt0008411	5.9	21
tt0008416	6.0	10
tt0008426	7.8	6
tt0008431	6.6	10
tt0008432	5.3	7
tt0008442	7.5	40
tt0008443	6.7	1238
tt0008458	6.6	83
tt0008476	5.8	13
tt0008489	6.4	125
tt0008491	5.1	9
tt0008493	4.7	31
tt0008496	5.7	6
tt0008498	6.4	74
tt0008499	6.2	758
tt0008500	6.1	175
tt0008502	1.8	9
tt0008510	6.0	6
tt0008519	5.7	722
tt0008523	5.6	1071
tt0008526	8.6	80
tt0008528	8.1	11
tt0008535	6.3	6
tt0008536	6.9	144
tt0008539	5.7	14
tt0008541	5.4	76
tt0008543	6.8	12
tt0008544	7.2	15
tt0008547	4.8	19
tt0008549	6.1	8
tt0008550	6.2	94
tt0008551	5.0	32
tt0008558	5.1	13
tt0008560	5.3	6
tt0008561	6.4	80
tt0008562	4.4	10
tt0008565	6.3	9
tt0008571	6.6	62
tt0008579	6.0	8
tt0008599	6.1	7
tt0008605	4.8	17
tt0008608	7.0	28
tt0008614	7.9	7
tt0008620	5.0	5
tt0008623	7.2	13
tt0008628	5.6	30
tt0008634	6.2	347
tt0008636	4.6	9
tt0008638	3.3	10
tt0008639	5.9	122
tt0008650	4.8	6
tt0008651	4.5	13
tt0008652	6.0	108
tt0008657	6.2	19
tt0008658	5.0	13
tt0008662	5.3	33
tt0008663	7.4	1440
tt0008666	6.6	5
tt0008670	5.5	60
tt0008672	6.1	185
tt0008679	4.8	480
tt0008687	6.1	137
tt0008688	7.6	121
tt0008690	5.8	31
tt0008692	5.7	22
tt0008696	6.8	15
tt0008698	5.9	9
tt0008706	6.0	10
tt0008710	6.7	146
tt0008720	5.6	7
tt0008723	6.6	53
tt0008725	6.0	32
tt0008730	6.4	24
tt0008735	6.0	25
tt0008742	7.0	10
tt0008745	4.6	14
tt0008753	6.8	8
tt0008759	5.6	8
tt0008761	3.2	14
tt0008764	5.7	31
tt0008775	6.5	547
tt0008784	6.0	8
tt0008786	6.6	58
tt0008787	6.2	8
tt0008797	6.3	9
tt0008800	6.9	87
tt0008804	4.7	15
tt0008806	4.9	12
tt0008807	6.7	81
tt0008808	5.3	6
tt0008810	5.2	18
tt0008811	5.0	154
tt0008817	1.3	9
tt0008821	2.6	7
tt0008822	6.1	68
tt0008825	5.6	14
tt0008826	5.6	32
tt0008827	5.8	736
tt0008832	5.6	10
tt0008836	5.3	18
tt0008843	6.0	118
tt0008844	6.2	271
tt0008848	4.6	40
tt0008854	5.5	545
tt0008855	5.9	9
tt0008860	4.7	22
tt0008865	6.9	8
tt0008866	5.2	27
tt0008874	6.7	1044
tt0008876	7.9	31
tt0008879	7.2	1476
tt0008882	7.1	14
tt0008884	6.5	124
tt0008891	7.0	751
tt0008892	6.0	72
tt0008895	5.5	35
tt0008899	6.6	49
tt0008901	5.7	38
tt0008902	6.5	10
tt0008905	4.3	7
tt0008906	4.2	6
tt0008907	5.5	898
tt0008918	6.3	21
tt0008919	6.2	11
tt0008923	6.4	8
tt0008930	6.0	103
tt0008933	6.7	11
tt0008939	8.4	31
tt0008947	2.1	10
tt0008950	6.0	259
tt0008951	5.3	9
tt0008952	7.2	17
tt0008955	8.8	93
tt0008957	4.8	14
tt0008961	6.0	159
tt0008972	6.7	16
tt0008975	6.6	1310
tt0008978	4.9	56
tt0008979	7.0	12
tt0008983	4.6	13
tt0008984	7.0	31
tt0008990	6.9	9
tt0008998	7.4	10
tt0009001	6.3	6
tt0009014	5.9	124
tt0009015	5.2	61
tt0009017	6.5	8
tt0009018	7.8	6897
tt0009020	6.7	10
tt0009026	6.4	86
tt0009045	5.4	75
tt0009046	5.6	9
tt0009047	6.6	32
tt0009051	6.6	12
tt0009062	6.2	503
tt0009063	6.8	6
tt0009071	5.5	57
tt0009079	6.7	23
tt0009082	5.8	19
tt0009086	5.4	276
tt0009088	6.1	97
tt0009092	5.8	5
tt0009096	6.0	25
tt0009099	6.4	119
tt0009104	6.9	38
tt0009105	6.1	222
tt0009109	6.4	81
tt0009123	6.1	925
tt0009125	4.5	17
tt0009128	6.7	12
tt0009130	7.0	50
tt0009131	2.1	9
tt0009133	7.0	61
tt0009136	6.5	12
tt0009137	7.3	14
tt0009142	6.1	42
tt0009144	4.8	33
tt0009145	5.8	62
tt0009150	6.4	896
tt0009153	6.0	93
tt0009170	5.3	7
tt0009171	6.0	115
tt0009176	7.0	6
tt0009179	5.6	31
tt0009185	5.9	9
tt0009193	5.8	13
tt0009198	5.5	6
tt0009204	6.7	10
tt0009205	7.0	13
tt0009209	6.4	13
